"2020-12-04","네스카페 신선한 모카(180입)","29027.7713"
"2020-12-04","맥스웰 하우스 오리지날","12958.4308"
"2020-12-04","맥심모카골드","22409.2824"
"2020-12-04","프렌치까페믹스","24213.1621"
"2020-12-04","매일 카페라떼 마일드","1498.9771"
"2020-12-04","스타벅스 커피라떼","2007.4952"
"2020-12-04","악마의유혹 프렌치 카페오레","1029.2925"
"2020-12-04","엔제리너스 카페모카","1871.8849"
"2020-12-04","코카콜라(1.8L)","2731.9794"
"2020-12-04","펩시콜라(1.8L)","2264.5820"
"2020-12-04","씨그램 레몬(350ml)","753.0015"
"2020-12-04","초정탄산수 레몬(500ml)","1302.3276"
"2020-12-04","트레비 레몬(500ml)","1267.0579"
"2020-12-04","갈치(냉동)","2223.5385"
"2020-12-04","갈치(생물)","2793.8750"
"2020-12-04","고등어(생물, 300~500g)","3082.9298"
"2020-12-04","삼치(500~700g)","1216.3793"
"2020-12-04","오징어(냉동, 200~300g)","2578.2362"
"2020-12-04","오징어(생물, 200~300g)","5957.2264"
"2020-12-04","부세(200~400g)","4005.7485"
"2020-12-04","참조기(200~400g)","1881.5455"
"2020-12-04","CJ 더안심 건강란(대란 15개)","6260.5155"
"2020-12-04","CJ 알짜란(대란 15개)","7581.3292"
"2020-12-04","목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개)","7096.4286"
"2020-12-04","풀무원 동물복지 목초란(대란 10개)","5914.4711"
"2020-12-04","참프레 동물복지 닭백숙(1.1kg)","7999.8773"
"2020-12-04","하림 자연실록백숙 830g","9203.1263"
"2020-12-04","하림 토종닭백숙(1050g)","11292.0721"
"2020-12-04","돼지고기 목살","2704.8344"
"2020-12-04","돼지고기 삼겹살","2737.7234"
"2020-12-04","쇠고기 등심(1+등급)","14151.7429"
"2020-12-04","쇠고기 등심(1등급)","12809.9082"
"2020-12-04","쇠고기 불고기(1+등급)","4998.7602"
"2020-12-04","쇠고기 불고기(1등급)","4963.9181"
"2020-12-04","가지","505.7826"
"2020-12-04","감자(껍질 있는 감자)","276.6538"
"2020-12-04","고구마(껍질 있는 밤고구마)","543.8125"
"2020-12-04","고구마(껍질 있는 호박고구마)","616.2143"
"2020-12-04","깻잎","1325.5862"
"2020-12-04","찬마루 김밥 단무지","2832.9688"
"2020-12-04","하선정 숯 김밥단무지","2849.0000"
"2020-12-04","당근(흙당근)","513.1253"
"2020-12-04","대파(흙대파, 500~800g)","3912.3957"
"2020-12-04","마늘(깐마늘)","1021.4898"
"2020-12-04","무(줄기 없는 무)","2382.2365"
"2020-12-04","배추","2374.9003"
"2020-12-04","느타리버섯","670.0645"
"2020-12-04","양송이버섯","1775.8611"
"2020-12-04","적상추","638.7200"
"2020-12-04","생강","975.0789"
"2020-12-04","시금치(250~400g)","2466.7265"
"2020-12-04","양배추","3615.2632"
"2020-12-04","양파(껍질 있는 망포장, 1500g)","3948.7031"
"2020-12-04","오이(백다다기)","751.6829"
"2020-12-04","쪽파(흙쪽파)","576.7241"
"2020-12-04","CJ 행복한콩 국산콩 콩나물","1613.5130"
"2020-12-04","국산아작아작콩나물","1549.4118"
"2020-12-04","CJ하선정 포기김치(2.5Kg)","16595.1357"
"2020-12-04","동원양반포기김치(2.2kg)","18216.4809"
"2020-12-04","풋고추","859.8214"
"2020-12-04","애호박","1182.4545"
"2020-12-04","듀라셀 울트라 파워체크 AA*2입(피엔지)","2922.5743"
"2020-12-04","듀라셀 울트라 파워체크 AAA*2입","2918.3499"
"2020-12-04","벡셀AA*2입","2666.6260"
"2020-12-04","에너자이저AA*2입","1300.0000"
"2020-12-04","마미손 뷰티(중)","2196.2500"
